date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2009-09-30 00:00:00+00:00,495.85,500.14,487.24,500.0,6277100,248.6926905112,250.8443324236,244.3743602393,250.7741156712,12515446,0.0,1.0
2009-10-01 00:00:00+00:00,487.2,496.47,487.0,493.0,5620700,244.35429831,249.0036504146,244.2539886638,247.2632780518,11206698,0.0,1.0
2009-10-02 00:00:00+00:00,484.58,491.74,482.6,483.74,5196300,243.0402419439,246.6313272803,242.0471764459,242.6189414296,10360519,0.0,1.0
2009-10-05 00:00:00+00:00,488.52,492.43,483.34,487.65,4284900,245.0163419754,246.97739556,242.4183221371,244.5799950141,8543345,0.0,1.0
2009-10-06 00:00:00+00:00,498.74,499.37,491.7001,491.7001,5459100,250.1421648997,250.4581402855,246.6113155059,246.6113155059,10884496,0.0,1.0
2009-10-07 00:00:00+00:00,517.54,518.99,497.81,499.0,9738600,259.571271649,260.2985165844,249.6757250446,250.2725674399,19417075,0.0,1.0
2009-10-08 00:00:00+00:00,514.18,523.25,513.34,519.57,8598900,257.8860695917,262.4351120499,257.4647690773,260.5894145586,17144712,0.0,1.0
2009-10-09 00:00:00+00:00,516.25,521.51,514.5,516.65,5470700,258.9242744305,261.5624181274,258.0465650257,259.1248937231,10907624,0.0,1.0
2009-10-12 00:00:00+00:00,524.04,525.76,519.3201,523.42,6637700,262.8313351527,263.6939981106,260.4640776556,262.5203752493,13234420,0.0,1.0
2009-10-13 00:00:00+00:00,526.11,527.46,521.38,524.39,6068700,263.8695399916,264.5466301039,261.4972168573,263.0068770337,12099933,0.0,1.0
2009-10-14 00:00:00+00:00,535.32,535.58,530.0,532.46,6510200,268.4887992022,268.6192017424,265.8205626115,267.0543712606,12980207,0.0,1.0
2009-10-15 00:00:00+00:00,529.91,536.9,527.27,533.75,12188500,265.7754232707,269.2812454078,264.4513359399,267.701368479,24301750,0.0,1.0
2009-10-16 00:00:00+00:00,549.85,554.75,544.53,547.33,17666100,275.7762950036,278.2338813372,273.1080584129,274.5123934607,35223132,0.0,1.0
2009-10-19 00:00:00+00:00,552.09,553.6,548.73,552.69,6429300,276.8997630419,277.6571008712,275.2145609845,277.2006919807,12818906,0.0,1.0
2009-10-20 00:00:00+00:00,551.72,552.95,540.7,551.64,8079300,276.7141901963,277.3310945208,271.1871286869,276.6740663377,16108719,0.0,1.0
2009-10-21 00:00:00+00:00,551.1,559.35,549.0,549.91,7333800,276.4032302928,280.5410032014,275.349979007,275.8063878975,14622322,0.0,1.0
2009-10-22 00:00:00+00:00,554.09,555.0,548.0,550.0,4668300,277.9028595045,278.3592683951,274.8484307757,275.8515272383,9307778,0.0,1.0
2009-10-23 00:00:00+00:00,553.69,557.89,551.2,555.25,4780600,277.702240212,279.8087427836,276.453385116,278.4846554529,9531685,0.0,1.0
2009-10-26 00:00:00+00:00,554.21,561.64,550.89,555.75,5934800,277.9630452923,281.6895486512,276.2979051642,278.7354295686,11832959,0.0,1.0
2009-10-27 00:00:00+00:00,548.29,554.56,544.16,550.97,6426500,274.9938797628,278.1385871733,272.9224855673,276.3380290227,12813324,0.0,1.0
2009-10-28 00:00:00+00:00,540.3,550.0,538.25,547.87,5130400,270.9865093943,275.8515272383,269.9583355201,274.7832295056,10229125,0.0,1.0
2009-10-29 00:00:00+00:00,551.05,551.83,541.0,543.01,5040100,276.3781528813,276.7693605017,271.3375931563,272.3457051013,10049083,0.0,1.0
2009-10-30 00:00:00+00:00,536.12,550.17,534.24,550.0,6930000,268.8900377873,275.9367904377,267.9471271124,275.8515272383,13817215,0.0,1.0
2009-11-02 00:00:00+00:00,533.99,539.46,528.241,537.08,6397700,267.8217400546,270.56520888,264.9383392726,269.3715240894,12755901,0.0,1.0
2009-11-03 00:00:00+00:00,537.29,537.5,528.3001,530.01,4755600,269.476849218,269.5821743466,264.967980773,265.8255780938,9481839,0.0,1.0
2009-11-04 00:00:00+00:00,540.33,545.5,536.42,540.8,4660700,271.0015558413,273.5945601973,269.0405022567,271.23728351,9292625,0.0,1.0
2009-11-05 00:00:00+00:00,548.65,549.77,542.664,543.49,3691700,275.174437126,275.7361711451,272.1721694132,272.5864482523,7360608,0.0,1.0
2009-11-06 00:00:00+00:00,551.1,551.78,545.5,547.72,3649700,276.4032302928,276.7442830901,273.5945601973,274.7079972709,7276867,0.0,1.0
2009-11-09 00:00:00+00:00,562.51,562.58,554.23,555.45,5294500,282.1258956124,282.1610039886,277.9730762569,278.5849650992,10556312,0.0,1.0
2009-11-10 00:00:00+00:00,566.76,568.78,562.0,562.73,4457100,284.2574755956,285.270603023,281.8701060145,282.2362362233,8886682,0.0,1.0
2009-11-11 00:00:00+00:00,570.56,573.5,565.86,570.48,4634700,286.1633588747,287.6379106749,283.8060821874,286.1232350162,9240786,0.0,1.0
2009-11-12 00:00:00+00:00,567.85,572.9,565.5,569.56,3768800,284.8041631678,287.3369817361,283.6255248242,285.6618106434,7514332,0.0,1.0
2009-11-13 00:00:00+00:00,572.05,572.51,566.61,569.29,3330200,286.9106657394,287.1413779259,284.1822433609,285.5263926209,6639839,0.0,1.0
2009-11-16 00:00:00+00:00,576.28,576.99,572.78,575.0,4394000,289.032214758,289.3883140023,287.2767959483,288.3902330219,8760872,0.0,1.0
2009-11-17 00:00:00+00:00,577.49,577.5,573.72,574.87,3829500,289.6390881179,289.6441036003,287.7482512858,288.3250317518,7635357,0.0,1.0
2009-11-18 00:00:00+00:00,576.65,578.78,572.07,576.65,3096100,289.2177876036,290.2860853364,286.9206967041,289.2177876036,6173085,0.0,1.0
2009-11-19 00:00:00+00:00,572.99,574.0,570.0,573.77,4331600,287.3821210769,287.8886847906,285.8824918652,287.7733286974,8636457,0.0,1.0
2009-11-20 00:00:00+00:00,569.964,571.6,569.4,569.5,4008300,285.8644361289,286.6849690353,285.5815629264,285.6317177495,7991853,0.0,1.0
2009-11-23 00:00:00+00:00,582.35,586.6,575.86,576.49,5089900,292.0766125223,294.2081925055,288.8215645009,289.1375398866,10148375,0.0,1.0
2009-11-24 00:00:00+00:00,583.09,584.29,576.54,582.5,3207100,292.4477582135,293.0496160911,289.1626172982,292.151844757,6394399,0.0,1.0
2009-11-25 00:00:00+00:00,585.74,587.0599,582.69,586.4054,2919400,293.7768610265,294.4388545371,292.2471389209,294.1105912197,5820776,0.0,1.0
2009-11-27 00:00:00+00:00,579.76,582.46,570.97,572.0,2766400,290.7776026031,292.1317828277,286.3689936496,286.8855883279,5515720,0.0,1.0
2009-11-30 00:00:00+00:00,583.0,583.67,577.11,580.63,3446700,292.4026188726,292.7386561876,289.44849979,291.2139495644,6872120,0.0,1.0
2009-12-01 00:00:00+00:00,589.87,591.22,583.0,588.13,4635900,295.848255222,296.5253453343,292.4026188726,294.9755612994,9243178,0.0,1.0
2009-12-02 00:00:00+00:00,587.51,593.01,586.22,590.98,3323000,294.664601396,297.4231166684,294.0176041776,296.4049737588,6625484,0.0,1.0
2009-12-03 00:00:00+00:00,585.74,591.45,585.0,589.04,2854500,293.7768610265,296.6407014275,293.4057153353,295.43197019,5691376,0.0,1.0
2009-12-04 00:00:00+00:00,585.01,594.832,579.18,593.02,5022100,293.4107308176,298.3369375459,290.4867046289,297.4281321507,10013194,0.0,1.0
2009-12-07 00:00:00+00:00,586.25,588.69,581.0,584.23,3269100,294.0326506245,295.256428309,291.39952241,293.0195231972,6518017,0.0,1.0
2009-12-08 00:00:00+00:00,587.05,590.66,582.0,583.5,3044900,294.4338892096,296.2444783247,291.9010706413,292.6533929883,6071001,0.0,1.0
2009-12-09 00:00:00+00:00,589.02,589.33,583.58,587.5,3558400,295.4219392253,295.577419177,292.6935168468,294.6595859137,7094831,0.0,1.0
2009-12-10 00:00:00+00:00,591.5,594.71,590.41,590.44,3333200,296.6657788391,298.2757486617,296.1190912669,296.1341377138,6645821,0.0,1.0
2009-12-11 00:00:00+00:00,590.51,594.75,587.73,594.68,3436500,296.16924609,298.2958105909,294.7749420069,298.2607022147,6851783,0.0,1.0
2009-12-14 00:00:00+00:00,595.73,597.31,592.6101,595.24,3822900,298.7873278576,299.5797740632,297.2225475307,298.5415692243,7622198,0.0,1.0
2009-12-15 00:00:00+00:00,593.14,596.38,590.99,593.3,4556200,297.4883179385,299.113334208,296.4099892411,297.5685656555,9084270,0.0,1.0
2009-12-16 00:00:00+00:00,597.76,600.37,596.64,598.91,5613100,299.8054707673,301.1145116511,299.2437367482,300.3822512333,11191545,0.0,1.0
2009-12-17 00:00:00+00:00,593.94,597.64,593.76,596.44,5272300,297.8895565235,299.7452849795,297.7992778419,299.1434271019,10512049,0.0,1.0
2009-12-18 00:00:00+00:00,596.42,598.93,595.0,596.03,7055900,299.1333961373,300.3922821979,298.4211976488,298.937792327,14068238,0.0,1.0
2009-12-21 00:00:00+00:00,598.68,599.84,595.67,597.95,5137200,300.2668951401,300.8486910885,298.7572349638,299.9007649312,10242683,0.0,1.0
2009-12-22 00:00:00+00:00,601.12,601.5,598.85,601.34,3757800,301.4906728246,301.6812611525,300.3521583394,301.6010134355,7492400,0.0,1.0
2009-12-23 00:00:00+00:00,611.68,612.8698,602.85,603.5,4141200,306.7870221475,307.3837642332,302.3583512648,302.6843576152,8256833,0.0,1.0
2009-12-24 00:00:00+00:00,618.48,619.52,612.2705,612.93,1715600,310.1975501207,310.7191602813,307.0831863782,307.4139574367,3420608,0.0,1.0
2009-12-28 00:00:00+00:00,622.87,625.99,618.48,621.66,3392400,312.3993468563,313.9641773381,310.1975501207,311.7924734963,6763855,0.0,1.0
2009-12-29 00:00:00+00:00,619.4,624.8425,618.29,624.74,2846700,310.6589744935,313.3886507426,310.1022559567,313.3372420489,5675825,0.0,1.0
