date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2009-09-10 00:00:00+00:00,60.66,61.05,60.42,61.04,8825300,45.1895802539,45.4801166255,45.0107886406,45.4726669749,8825300,0.0,1.0
2009-09-11 00:00:00+00:00,60.42,60.89,60.23,60.7,8480200,45.0107886406,45.3609222166,44.8692452801,45.2193788561,8480200,0.0,1.0
2009-09-14 00:00:00+00:00,60.34,60.73,60.21,60.34,6654400,44.9511914362,45.2417278078,44.854345979,44.9511914362,6654400,0.0,1.0
2009-09-15 00:00:00+00:00,60.15,60.53,59.81,60.53,8321100,44.8096480757,45.0927347967,44.5563599569,45.0927347967,8321100,0.0,1.0
2009-09-16 00:00:00+00:00,60.19,60.35,59.74,60.31,10831200,44.8394466779,44.9586410868,44.5042124031,44.9288424846,10831200,0.0,1.0
2009-09-17 00:00:00+00:00,60.77,60.9,60.17,60.2,12261500,45.27152641,45.3683718672,44.8245473768,44.8468963285,12261500,0.0,1.0
2009-09-18 00:00:00+00:00,60.78,61.25,60.71,61.04,14463600,45.2789760606,45.6291096365,45.2268285067,45.4726669749,14463600,0.0,1.0
2009-09-21 00:00:00+00:00,60.67,60.89,60.42,60.45,7237900,45.1970299045,45.3609222166,45.0107886406,45.0331375923,7237900,0.0,1.0
2009-09-22 00:00:00+00:00,61.08,61.17,60.35,60.87,9997200,45.5024655771,45.5695124321,44.9586410868,45.3460229155,9997200,0.0,1.0
2009-09-23 00:00:00+00:00,60.77,61.28,60.7,61.16,11175400,45.27152641,45.6514585882,45.2193788561,45.5620627816,11175400,0.0,1.0
2009-09-24 00:00:00+00:00,60.72,61.0,60.59,60.89,9290700,45.2342781572,45.4428683727,45.1374327,45.3609222166,9290700,0.0,1.0
2009-09-25 00:00:00+00:00,60.62,60.96,60.49,60.57,7883600,45.1597816517,45.4130697705,45.0629361945,45.1225333989,7883600,0.0,1.0
2009-09-28 00:00:00+00:00,61.27,61.54,60.45,60.7,8721100,45.6440089376,45.8451495026,45.0331375923,45.2193788561,8721100,0.0,1.0
2009-09-29 00:00:00+00:00,60.93,61.42,60.88,61.28,7556800,45.3907208188,45.7557536959,45.3534725661,45.6514585882,7556800,0.0,1.0
2009-09-30 00:00:00+00:00,60.89,61.09,60.33,61.02,11039300,45.3609222166,45.5099152277,44.9437417857,45.4577676738,11039300,0.0,1.0
2009-10-01 00:00:00+00:00,59.81,60.93,59.77,60.93,12207800,44.5563599569,45.3907208188,44.5265613547,45.3907208188,12207800,0.0,1.0
2009-10-02 00:00:00+00:00,59.73,60.2,59.42,59.82,9125400,44.4967627525,44.8468963285,44.2658235854,44.5638096075,9125400,0.0,1.0
2009-10-05 00:00:00+00:00,59.82,59.93,59.44,59.8,7113800,44.5638096075,44.6457557636,44.2807228865,44.5489103064,7113800,0.0,1.0
2009-10-06 00:00:00+00:00,60.29,60.54,59.34,60.08,11766000,44.9139431835,45.1001844473,44.2062263809,44.7575005219,11766000,0.0,1.0
2009-10-07 00:00:00+00:00,60.71,60.77,59.96,60.165,7271500,45.2268285067,45.27152641,44.6681047152,44.8208225516,7271500,0.0,1.0
2009-10-08 00:00:00+00:00,60.94,61.275,60.88,61.07,9221000,45.3981704694,45.6477337629,45.3534725661,45.4950159266,9221000,0.0,1.0
2009-10-09 00:00:00+00:00,61.74,61.74,60.81,60.81,9247900,45.9941425136,45.9941425136,45.3013250122,45.3013250122,9247900,0.0,1.0
2009-10-12 00:00:00+00:00,62.53,62.74,61.87,61.89,12697200,46.5826649073,46.7391075689,46.0909879708,46.1058872719,12697200,0.0,1.0
2009-10-13 00:00:00+00:00,61.01,61.4,60.63,60.92,23501200,45.4503180233,45.7408543948,45.1672313023,45.3832711683,23501200,0.0,1.0
2009-10-14 00:00:00+00:00,60.55,61.24,60.14,61.21,18951100,45.1076340978,45.621659986,44.8021984252,45.5993110343,18951100,0.0,1.0
2009-10-15 00:00:00+00:00,60.94,60.94,60.29,60.43,14076600,45.3981704694,45.3981704694,44.9139431835,45.0182382912,14076600,0.0,1.0
2009-10-16 00:00:00+00:00,60.46,60.71,60.25,60.57,13911200,45.0405872429,45.2268285067,44.8841445812,45.1225333989,13911200,0.0,1.0
2009-10-19 00:00:00+00:00,61.16,61.47,60.42,60.61,11443300,45.5620627816,45.7930019487,45.0107886406,45.1523320012,11443300,0.0,1.0
2009-10-20 00:00:00+00:00,60.59,61.59,60.51,61.31,15725600,45.1374327,45.8823977553,45.0778354956,45.6738075399,15725600,0.0,1.0
2009-10-21 00:00:00+00:00,60.31,61.08,60.28,60.6,12529900,44.9288424846,45.5024655771,44.9064935329,45.1448823506,12529900,0.0,1.0
2009-10-22 00:00:00+00:00,60.94,61.24,60.04,60.15,9926600,45.3981704694,45.621659986,44.7277019196,44.8096480757,9926600,0.0,1.0
2009-10-23 00:00:00+00:00,60.54,61.05,60.12,60.86,10743900,45.1001844473,45.4801166255,44.7872991241,45.338573265,10743900,0.0,1.0
2009-10-26 00:00:00+00:00,60.09,60.93,59.96,60.69,11809200,44.7649501724,45.3907208188,44.6681047152,45.2119292056,11809200,0.0,1.0
2009-10-27 00:00:00+00:00,60.02,60.4,59.94,60.3,10269600,44.7128026185,44.9958893395,44.6532054141,44.921392834,10269600,0.0,1.0
2009-10-28 00:00:00+00:00,59.57,60.1,59.5,60.02,13837000,44.3775683437,44.772399823,44.3254207898,44.7128026185,13837000,0.0,1.0
2009-10-29 00:00:00+00:00,59.86,60.02,59.51,59.82,13954500,44.5936082097,44.7128026185,44.3328704403,44.5638096075,13954500,0.0,1.0
2009-10-30 00:00:00+00:00,59.05,59.88,58.78,59.71,20966900,43.9901865149,44.6085075108,43.78904595,44.4818634514,20966900,0.0,1.0
2009-11-02 00:00:00+00:00,59.49,59.87,58.91,59.15,12297500,44.3179711392,44.6010578602,43.8858914072,44.0646830204,12297500,0.0,1.0
2009-11-03 00:00:00+00:00,58.93,60.04,58.8,60.04,17177000,43.9007907083,44.7277019196,43.8039452511,44.7277019196,17177000,0.0,1.0
2009-11-04 00:00:00+00:00,59.52,60.06,58.97,59.13,13928700,44.3403200909,44.7426012207,43.9305893105,44.0497837193,13928700,0.0,1.0
2009-11-05 00:00:00+00:00,59.98,60.2,59.68,59.81,9190300,44.6830040163,44.8468963285,44.4595144997,44.5563599569,9190300,0.0,1.0
2009-11-06 00:00:00+00:00,60.3,60.34,59.57,59.94,8518500,44.921392834,44.9511914362,44.3775683437,44.6532054141,8518500,0.0,1.0
2009-11-09 00:00:00+00:00,60.75,60.75,60.29,60.42,11773800,45.2566271089,45.2566271089,44.9139431835,45.0107886406,11773800,0.0,1.0
2009-11-10 00:00:00+00:00,61.23,61.39,60.6,60.74,11776500,45.6142103354,45.7334047443,45.1448823506,45.2491774583,11776500,0.0,1.0
2009-11-11 00:00:00+00:00,60.87,61.07,60.65,60.9,11179500,45.3460229155,45.4950159266,45.1821306034,45.3683718672,11179500,0.0,1.0
2009-11-12 00:00:00+00:00,61.15,61.43,60.62,60.64,13683100,45.554613131,45.7632033465,45.1597816517,45.1746809528,13683100,0.0,1.0
2009-11-13 00:00:00+00:00,61.43,61.58,61.04,61.09,9950500,45.7632033465,45.8749481048,45.4726669749,45.5099152277,9950500,0.0,1.0
2009-11-16 00:00:00+00:00,62.19,62.35,61.41,61.45,13767500,46.3293767885,46.4485711974,45.7483040454,45.7781026476,13767500,0.0,1.0
2009-11-17 00:00:00+00:00,62.17,62.44,61.79,61.96,11421400,46.3144774874,46.5156180523,46.0313907664,46.1580348258,11421400,0.0,1.0
2009-11-18 00:00:00+00:00,62.32,62.49,61.95,62.07,11522100,46.4262222457,46.5528663051,46.1505851752,46.2399809819,11522100,0.0,1.0
2009-11-19 00:00:00+00:00,62.32,62.32,62.32,62.32,13298200,46.4262222457,46.4262222457,46.4262222457,46.4262222457,13298200,0.0,1.0
2009-11-20 00:00:00+00:00,62.31,62.62,61.72,61.82,16300200,46.7838054722,47.0165607233,46.3408196717,46.4159020108,16300200,0.49,1.0
2009-11-23 00:00:00+00:00,62.69,63.1,62.42,62.49,13868100,47.0691183607,47.3769559509,46.8663960452,46.9189536826,13868100,0.0,1.0
2009-11-24 00:00:00+00:00,63.18,63.4,62.65,62.93,9681200,47.4370218221,47.6022029681,47.0390854251,47.2493159745,9681200,0.0,1.0
2009-11-25 00:00:00+00:00,63.3,63.44,62.93,63.38,7186700,47.527120629,47.6322359037,47.2493159745,47.5871865003,7186700,0.0,1.0
2009-11-27 00:00:00+00:00,62.89,63.09,62.01,62.52,6081200,47.2192830388,47.369447717,46.558558455,46.9414783843,6081200,0.0,1.0
2009-11-30 00:00:00+00:00,62.84,62.98,62.2375,62.78,10815400,47.1817418693,47.286857144,46.7293707764,47.1366924659,10815400,0.0,1.0
2009-12-01 00:00:00+00:00,63.51,63.66,62.95,62.95,12302300,47.684793541,47.7974170496,47.2643324423,47.2643324423,12302300,0.0,1.0
2009-12-02 00:00:00+00:00,63.88,64.24,63.44,63.51,10896100,47.9625981956,48.2328946162,47.6322359037,47.684793541,10896100,0.0,1.0
2009-12-03 00:00:00+00:00,64.16,64.73,63.87,64.05,12520100,48.172828745,48.6007980776,47.9550899617,48.090238172,12520100,0.0,1.0
2009-12-04 00:00:00+00:00,64.36,65.28,64.16,64.74,14992400,48.3229934231,49.0137509425,48.172828745,48.6083063116,14992400,0.0,1.0
2009-12-07 00:00:00+00:00,64.37,64.76,64.19,64.48,9106500,48.330501657,48.6233227794,48.1953534467,48.41309223,9106500,0.0,1.0
2009-12-08 00:00:00+00:00,64.25,64.64,63.93,64.5,11073800,48.2404028501,48.5332239725,48.0001393651,48.4281086978,11073800,0.0,1.0
2009-12-09 00:00:00+00:00,64.38,64.4,64.03,64.4,8911600,48.3380098909,48.3530263587,48.0752217042,48.3530263587,8911600,0.0,1.0
2009-12-10 00:00:00+00:00,64.77,65.0,64.39,64.65,8841900,48.6308310133,48.8035203931,48.3455181248,48.5407322064,8841900,0.0,1.0
2009-12-11 00:00:00+00:00,64.85,65.16,64.72,64.74,7194100,48.6908968845,48.9236521356,48.5932898437,48.6083063116,7194100,0.0,1.0
2009-12-14 00:00:00+00:00,64.96,65.41,64.85,65.2,8172500,48.7734874575,49.1113579833,48.6908968845,48.9536850713,8172500,0.0,1.0
2009-12-15 00:00:00+00:00,64.74,64.8,64.45,64.73,10717800,48.6083063116,48.653355715,48.3905675283,48.6007980776,10717800,0.0,1.0
2009-12-16 00:00:00+00:00,64.8,65.08,64.75,64.95,13333300,48.653355715,48.8635862644,48.6158145455,48.7659792236,13333300,0.0,1.0
2009-12-17 00:00:00+00:00,64.47,64.78,64.21,64.44,10088900,48.4055839961,48.6383392472,48.2103699145,48.3830592944,10088900,0.0,1.0
2009-12-18 00:00:00+00:00,64.37,64.75,63.91,64.75,22171000,48.330501657,48.6158145455,47.9851228973,48.6158145455,22171000,0.0,1.0
2009-12-21 00:00:00+00:00,64.33,65.0,64.23,64.64,11125400,48.3004687214,48.8035203931,48.2253863823,48.5332239725,11125400,0.0,1.0
2009-12-22 00:00:00+00:00,64.53,64.805,64.31,64.31,7124600,48.4506333995,48.6571098319,48.2854522536,48.2854522536,7124600,0.0,1.0
2009-12-23 00:00:00+00:00,64.57,64.84,64.54,64.54,6360400,48.4806663351,48.6833886506,48.4581416334,48.4581416334,6360400,0.0,1.0
2009-12-24 00:00:00+00:00,64.7,64.84,64.52,64.69,2433900,48.5782733759,48.6833886506,48.4431251656,48.570765142,2433900,0.0,1.0
2009-12-28 00:00:00+00:00,64.94,64.99,64.77,64.9,5693500,48.7584709897,48.7960121592,48.6308310133,48.7284380541,5693500,0.0,1.0
2009-12-29 00:00:00+00:00,64.94,65.4,64.92,65.09,6661900,48.7584709897,49.1038497494,48.7434545219,48.8710944983,6661900,0.0,1.0
2009-12-30 00:00:00+00:00,64.91,65.03,64.53,64.78,5602100,48.735946288,48.8260450948,48.4506333995,48.6383392472,5602100,0.0,1.0
2009-12-31 00:00:00+00:00,64.41,65.12,64.33,65.12,6962300,48.3605345926,48.8936192,48.3004687214,48.8936192,6962300,0.0,1.0
2010-01-04 00:00:00+00:00,64.68,64.99,64.41,64.71,9506200,48.5632569081,48.7960121592,48.3605345926,48.5857816098,9506200,0.0,1.0
2010-01-05 00:00:00+00:00,63.93,64.62,63.82,64.58,10673100,48.0001393651,48.5182075047,47.9175487921,48.488174569,10673100,0.0,1.0
2010-01-06 00:00:00+00:00,64.45,64.54,63.83,63.9,13171500,48.3905675283,48.4581416334,47.925057026,47.9776146634,13171500,0.0,1.0
2010-01-07 00:00:00+00:00,63.99,64.35,63.74,64.25,10901600,48.0451887686,48.3154851892,47.8574829209,48.2404028501,10901600,0.0,1.0
2010-01-08 00:00:00+00:00,64.21,64.26,63.63,63.92,7898000,48.2103699145,48.247911084,47.7748923479,47.9926311312,7898000,0.0,1.0
2010-01-11 00:00:00+00:00,64.22,64.75,64.01,64.75,7975700,48.2178781484,48.6158145455,48.0602052364,48.6158145455,7975700,0.0,1.0
2010-01-12 00:00:00+00:00,64.56,64.72,64.015,64.13,10820700,48.4731581012,48.5932898437,48.0639593533,48.1503040432,10820700,0.0,1.0
2010-01-13 00:00:00+00:00,64.97,65.23,64.54,64.54,13023800,48.7809956914,48.976209773,48.4581416334,48.4581416334,13023800,0.0,1.0
2010-01-14 00:00:00+00:00,65.1,65.265,64.75,65.2,7899000,48.8786027322,49.0024885917,48.6158145455,48.9536850713,7899000,0.0,1.0
2010-01-15 00:00:00+00:00,64.56,65.2,63.98,65.14,20995000,48.4731581012,48.9536850713,48.0376805346,48.9086356678,20995000,0.0,1.0
2010-01-19 00:00:00+00:00,65.35,65.75,64.11,64.14,15181800,49.0663085799,49.3666379361,48.1352875754,48.1578122772,15181800,0.0,1.0
2010-01-20 00:00:00+00:00,65.15,65.95,64.47,65.47,13033000,48.9161439017,49.5168026143,48.4055839961,49.1564073867,13033000,0.0,1.0
2010-01-21 00:00:00+00:00,63.97,65.47,63.8,65.07,14473900,48.0301723007,49.1564073867,47.9025323243,48.8560780305,14473900,0.0,1.0
2010-01-22 00:00:00+00:00,63.2,64.19,63.09,63.91,14017200,47.4520382899,48.1953534467,47.369447717,47.9851228973,14017200,0.0,1.0
2010-01-25 00:00:00+00:00,63.22,63.7,63.05,63.67,10001700,47.4670547577,47.8274499853,47.3394147813,47.8049252835,10001700,0.0,1.0
2010-01-26 00:00:00+00:00,62.79,63.01,62.22,62.64,15630300,47.1442006998,47.3093818457,46.7162313671,47.0315771912,15630300,0.0,1.0
2010-01-27 00:00:00+00:00,63.44,63.72,62.7,62.78,14982400,47.6322359037,47.8424664531,47.0766265946,47.1366924659,14982400,0.0,1.0
2010-01-28 00:00:00+00:00,63.8,64.07,63.04,63.57,17096000,47.9025323243,48.1052546398,47.3319065474,47.7298429445,17096000,0.0,1.0
2010-01-29 00:00:00+00:00,62.86,64.27,62.82,63.95,17844400,47.1967583371,48.2554193179,47.1667254015,48.0151558329,17844400,0.0,1.0
2010-02-01 00:00:00+00:00,63.09,63.26,62.77,63.26,10153400,47.369447717,47.4970876934,47.1291842319,47.4970876934,10153400,0.0,1.0
2010-02-02 00:00:00+00:00,63.99,64.195,62.63,63.2,13609300,48.0451887686,48.1991075636,47.0240689573,47.4520382899,13609300,0.0,1.0
2010-02-03 00:00:00+00:00,63.63,63.87,63.29,63.87,9255900,47.7748923479,47.9550899617,47.5196123951,47.9550899617,9255900,0.0,1.0
2010-02-04 00:00:00+00:00,62.64,63.62,62.62,63.49,18397000,47.0315771912,47.767384114,47.0165607233,47.6697770732,18397000,0.0,1.0
2010-02-05 00:00:00+00:00,62.64,63.6,61.89,62.69,16775200,47.0315771912,47.7523676462,46.4684596482,47.0691183607,16775200,0.0,1.0
2010-02-08 00:00:00+00:00,62.37,62.98,62.26,62.5,10081200,46.8288548757,47.286857144,46.7462643027,46.9264619165,10081200,0.0,1.0
2010-02-09 00:00:00+00:00,62.76,63.47,62.47,62.55,11356400,47.121675998,47.6547606054,46.9039372147,46.964003086,11356400,0.0,1.0
2010-02-10 00:00:00+00:00,62.73,63.07,62.21,62.79,10115800,47.0991512963,47.3544312491,46.7087231332,47.1442006998,10115800,0.0,1.0
2010-02-11 00:00:00+00:00,62.91,63.21,62.26,62.62,8353600,47.2342995066,47.4595465238,46.7462643027,47.0165607233,8353600,0.0,1.0
2010-02-12 00:00:00+00:00,62.72,63.0,62.11,62.61,12335800,47.0916430624,47.3018736118,46.6336407941,47.0090524894,12335800,0.0,1.0
2010-02-16 00:00:00+00:00,63.61,63.71,62.82,63.25,10212400,47.7598758801,47.8349582192,47.1667254015,47.4895794595,10212400,0.0,1.0
2010-02-17 00:00:00+00:00,63.98,64.36,63.61,63.63,9485500,48.0376805346,48.3229934231,47.7598758801,47.7748923479,9485500,0.0,1.0
2010-02-18 00:00:00+00:00,64.04,64.7,63.95,63.98,8260600,48.0827299381,48.5782733759,48.0151558329,48.0376805346,8260600,0.0,1.0
2010-02-19 00:00:00+00:00,63.81,64.46,63.62,64.15,14222300,48.2779440197,48.7697268689,48.1341921099,48.5351842793,14222300,0.49,1.0
2010-02-22 00:00:00+00:00,63.49,64.1,63.39,63.81,9839700,48.03583554,48.4973548293,47.9601766401,48.2779440197,9839700,0.0,1.0
2010-02-23 00:00:00+00:00,63.31,63.85,63.23,63.56,12481400,47.8996495202,48.3082075796,47.8391224003,48.0887967699,12481400,0.0,1.0
2010-02-24 00:00:00+00:00,63.45,63.85,63.25,63.55,8519300,48.0055719801,48.3082075796,47.8542541803,48.0812308799,8519300,0.0,1.0
2010-02-25 00:00:00+00:00,63.28,63.35,62.52,62.79,10528900,47.8769518502,47.9299130802,47.3019442111,47.5062232408,10528900,0.0,1.0
2010-02-26 00:00:00+00:00,63.0,63.59,63.0,63.46,9357800,47.6651069306,48.1114944399,47.6651069306,48.01313787,9357800,0.0,1.0
2010-03-01 00:00:00+00:00,63.39,63.46,63.17,63.27,9219400,47.9601766401,48.01313787,47.7937270604,47.8693859603,9219400,0.0,1.0
2010-03-02 00:00:00+00:00,63.44,63.64,63.02,63.31,9014000,47.9980060901,48.1493238898,47.6802387105,47.8996495202,9014000,0.0,1.0
2010-03-03 00:00:00+00:00,63.4,63.75,63.22,63.59,9360400,47.9677425301,48.2325486797,47.8315565103,48.1114944399,9360400,0.0,1.0
2010-03-04 00:00:00+00:00,63.57,63.7,63.37,63.4,8067200,48.0963626599,48.1947192298,47.9450448601,47.9677425301,8067200,0.0,1.0
2010-03-05 00:00:00+00:00,64.04,64.07,63.55,63.66,10633600,48.4519594894,48.4746571594,48.0812308799,48.1644556698,10633600,0.0,1.0
2010-03-08 00:00:00+00:00,64.2,64.41,64.02,64.08,33380500,48.5730137292,48.731897419,48.4368277094,48.4822230494,33380500,0.0,1.0
2010-03-09 00:00:00+00:00,64.27,64.55,64.09,64.55,8827100,48.6259749592,48.8378198788,48.4897889394,48.8378198788,8827100,0.0,1.0
2010-03-10 00:00:00+00:00,64.29,64.56,64.15,64.49,8436600,48.6411067391,48.8453857688,48.5351842793,48.7924245389,8436600,0.0,1.0
2010-03-11 00:00:00+00:00,64.22,64.22,63.6,64.15,9957800,48.5881455092,48.5881455092,48.1190603299,48.5351842793,9957800,0.0,1.0
2010-03-12 00:00:00+00:00,64.18,64.26,63.85,64.26,8223000,48.5578819493,48.6184090692,48.3082075796,48.6184090692,8223000,0.0,1.0
2010-03-15 00:00:00+00:00,64.57,64.57,64.07,64.14,7444700,48.8529516588,48.8529516588,48.4746571594,48.5276183893,7444700,0.0,1.0
2010-03-16 00:00:00+00:00,64.53,64.72,64.23,64.7,8882000,48.8226880989,48.9664400087,48.5957113992,48.9513082287,8882000,0.0,1.0
2010-03-17 00:00:00+00:00,64.65,64.74,64.48,64.72,8060700,48.9134787787,48.9815717886,48.7848586489,48.9664400087,8060700,0.0,1.0
2010-03-18 00:00:00+00:00,65.06,65.15,64.37,64.58,11742100,49.2236802683,49.2917732782,48.701633859,48.8605175488,11742100,0.0,1.0
2010-03-19 00:00:00+00:00,65.11,65.49,64.81,65.25,23117600,49.2615097182,49.5490135378,49.0345330186,49.3674321781,23117600,0.0,1.0
2010-03-22 00:00:00+00:00,65.1,65.44,64.98,65.07,8803800,49.2539438282,49.5111840879,49.1631531484,49.2312461583,8803800,0.0,1.0
2010-03-23 00:00:00+00:00,65.36,65.39,64.87,65.18,9453900,49.450656968,49.4733546379,49.0799283585,49.3144709482,9453900,0.0,1.0
2010-03-24 00:00:00+00:00,64.75,65.31,64.75,65.31,9312500,48.9891376786,49.412827518,48.9891376786,49.412827518,9312500,0.0,1.0
2010-03-25 00:00:00+00:00,64.57,65.25,64.53,65.04,10496600,48.8529516588,49.3674321781,48.8226880989,49.2085484883,10496600,0.0,1.0
2010-03-26 00:00:00+00:00,64.38,64.72,64.33,64.68,9450400,48.709199749,48.9664400087,48.6713702991,48.9361764487,9450400,0.0,1.0
2010-03-29 00:00:00+00:00,64.82,64.935,64.4,64.46,7812900,49.0420989085,49.1291066434,48.724331529,48.7697268689,7812900,0.0,1.0
2010-03-30 00:00:00+00:00,64.9,64.98,64.56,64.95,8311600,49.1026260285,49.1631531484,48.8453857688,49.1404554784,8311600,0.0,1.0
2010-03-31 00:00:00+00:00,65.2,65.31,64.7,64.84,11939100,49.3296027281,49.412827518,48.9513082287,49.0572306885,11939100,0.0,1.0
2010-04-01 00:00:00+00:00,65.77,65.77,65.24,65.37,10600600,49.7608584575,49.7608584575,49.3598662881,49.4582228579,10600600,0.0,1.0
2010-04-05 00:00:00+00:00,65.4,65.89,65.38,65.77,8617600,49.4809205279,49.8516491374,49.4657887479,49.7608584575,8617600,0.0,1.0
2010-04-06 00:00:00+00:00,65.31,65.445,65.0,65.13,8260100,49.412827518,49.5149670329,49.1782849283,49.2766414982,8260100,0.0,1.0
2010-04-07 00:00:00+00:00,65.22,65.49,65.08,65.24,9409400,49.3447345081,49.5490135378,49.2388120483,49.3598662881,9409400,0.0,1.0
2010-04-08 00:00:00+00:00,64.93,65.19,64.77,65.19,8962600,49.1253236984,49.3220368381,49.0042694586,49.3220368381,8962600,0.0,1.0
2010-04-09 00:00:00+00:00,65.14,65.17,64.78,64.88,6972700,49.2842073882,49.3069050582,49.0118353486,49.0874942485,6972700,0.0,1.0
2010-04-12 00:00:00+00:00,65.11,65.21,64.93,65.11,8692200,49.2615097182,49.3371686181,49.1253236984,49.2615097182,8692200,0.0,1.0
2010-04-13 00:00:00+00:00,65.68,65.85,64.91,65.06,12481600,49.6927654476,49.8213855774,49.1101919184,49.2236802683,12481600,0.0,1.0
