date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2012-10-26 00:00:00+00:00,238.24,238.71,226.69,228.6001,11367500,238.24,238.71,226.69,228.6001,11367500,0.0,1.0
2012-10-31 00:00:00+00:00,232.8931,238.7,230.5,236.32,4797600,232.8931,238.7,230.5,236.32,4797600,0.0,1.0
2012-11-01 00:00:00+00:00,232.14,234.55,231.34,234.23,3905100,232.14,234.55,231.34,234.23,3905100,0.0,1.0
2012-11-02 00:00:00+00:00,232.4224,237.4,232.11,234.01,3374700,232.4224,237.4,232.11,234.01,3374700,0.0,1.0
2012-11-05 00:00:00+00:00,234.33,234.83,230.11,232.04,1846100,234.33,234.83,230.11,232.04,1846100,0.0,1.0
2012-11-06 00:00:00+00:00,237.56,237.75,234.45,235.41,2661300,237.56,237.75,234.45,235.41,2661300,0.0,1.0
2012-11-07 00:00:00+00:00,232.0608,235.66,229.42,235.65,3624200,232.0608,235.66,229.42,235.65,3624200,0.0,1.0
2012-11-08 00:00:00+00:00,227.35,233.45,227.1,232.22,2982400,227.35,233.45,227.1,232.22,2982400,0.0,1.0
2012-11-09 00:00:00+00:00,226.31,230.97,224.6002,226.26,3092500,226.31,230.97,224.6002,226.26,3092500,0.0,1.0
2012-11-12 00:00:00+00:00,226.47,229.2199,225.41,226.59,2128800,226.47,229.2199,225.41,226.59,2128800,0.0,1.0
2012-11-13 00:00:00+00:00,226.6,227.9,224.71,225.12,2629800,226.6,227.9,224.71,225.12,2629800,0.0,1.0
2012-11-14 00:00:00+00:00,222.95,227.41,222.51,226.5,3034100,222.95,227.41,222.51,226.5,3034100,0.0,1.0
2012-11-15 00:00:00+00:00,220.599,225.16,218.18,222.3,3404700,220.599,225.16,218.18,222.3,3404700,0.0,1.0
2012-11-16 00:00:00+00:00,225.23,226.25,218.64,221.31,4352800,225.23,226.25,218.64,221.31,4352800,0.0,1.0
2012-11-19 00:00:00+00:00,229.71,232.5,227.45,228.32,3591200,229.71,232.5,227.45,228.32,3591200,0.0,1.0
2012-11-20 00:00:00+00:00,233.78,233.82,229.5,230.0,2771700,233.78,233.82,229.5,230.0,2771700,0.0,1.0
2012-11-21 00:00:00+00:00,238.03,238.67,232.75,233.84,2959300,238.03,238.67,232.75,233.84,2959300,0.0,1.0
2012-11-23 00:00:00+00:00,239.88,240.0,236.48,239.89,1776800,239.88,240.0,236.48,239.89,1776800,0.0,1.0
2012-11-26 00:00:00+00:00,243.62,244.319,238.0,240.39,4178300,243.62,244.319,238.0,240.39,4178300,0.0,1.0
2012-11-27 00:00:00+00:00,243.4017,245.67,241.54,243.22,3048500,243.4017,245.67,241.54,243.22,3048500,0.0,1.0
2012-11-28 00:00:00+00:00,247.11,247.23,241.504,242.45,2743400,247.11,247.23,241.504,242.45,2743400,0.0,1.0
2012-11-29 00:00:00+00:00,251.27,252.48,247.5,248.05,5310500,251.27,252.48,247.5,248.05,5310500,0.0,1.0
2012-11-30 00:00:00+00:00,252.05,252.65,248.27,250.38,3797400,252.05,252.65,248.27,250.38,3797400,0.0,1.0
2012-12-03 00:00:00+00:00,250.3291,254.16,250.0,252.54,2990600,250.3291,254.16,250.0,252.54,2990600,0.0,1.0
2012-12-04 00:00:00+00:00,252.4881,253.0,248.66,249.94,3114700,252.4881,253.0,248.66,249.94,3114700,0.0,1.0
2012-12-05 00:00:00+00:00,253.96,255.55,250.38,252.44,2852200,253.96,255.55,250.38,252.44,2852200,0.0,1.0
2012-12-06 00:00:00+00:00,253.37,255.17,251.51,253.0,3557900,253.37,255.17,251.51,253.0,3557900,0.0,1.0
2012-12-07 00:00:00+00:00,253.2681,255.21,252.01,254.14,2170300,253.2681,255.21,252.01,254.14,2170300,0.0,1.0
2012-12-10 00:00:00+00:00,247.77,254.78,247.3,253.1,3503800,247.77,254.78,247.3,253.1,3503800,0.0,1.0
2012-12-11 00:00:00+00:00,250.69,253.48,246.65,248.5,4185200,250.69,253.48,246.65,248.5,4185200,0.0,1.0
2012-12-12 00:00:00+00:00,251.76,254.36,250.06,251.07,2628100,251.76,254.36,250.06,251.07,2628100,0.0,1.0
2012-12-13 00:00:00+00:00,251.25,254.54,250.02,251.11,2460200,251.25,254.54,250.02,251.11,2460200,0.0,1.0
2012-12-14 00:00:00+00:00,249.19,251.9,247.79,250.11,2526900,249.19,251.9,247.79,250.11,2526900,0.0,1.0
2012-12-17 00:00:00+00:00,253.86,254.0,249.26,249.81,2277000,253.86,254.0,249.26,249.81,2277000,0.0,1.0
2012-12-18 00:00:00+00:00,260.4,263.11,254.57,254.57,4961000,260.4,263.11,254.57,254.57,4961000,0.0,1.0
2012-12-19 00:00:00+00:00,257.99,261.6699,257.68,261.3,2300000,257.99,261.6699,257.68,261.3,2300000,0.0,1.0
2012-12-20 00:00:00+00:00,261.5,262.41,256.54,258.36,2584600,261.5,262.41,256.54,258.36,2584600,0.0,1.0
2012-12-21 00:00:00+00:00,256.92,258.38,255.74,257.82,4704600,256.92,258.38,255.74,257.82,4704600,0.0,1.0
2012-12-24 00:00:00+00:00,258.62,259.5,256.96,257.3,984400,258.62,259.5,256.96,257.3,984400,0.0,1.0
2012-12-26 00:00:00+00:00,248.6314,257.42,248.04,257.15,4152700,248.6314,257.42,248.04,257.15,4152700,0.0,1.0
